test,test ejection will commence in 596.8681011199951 : Time = 2025-02-28T13:38:39.014988,2025-02-28T13:38:39.014997
test,test ejection will commence in 596.8000383377075 : Time = 2025-02-28T13:38:39.083051,2025-02-28T13:38:39.083060
test,test ejection will commence in 596.7339382171631 : Time = 2025-02-28T13:38:39.149151,2025-02-28T13:38:39.149159
test,test ejection will commence in 596.6647946834564 : Time = 2025-02-28T13:38:39.218294,2025-02-28T13:38:39.218303
test,test ejection will commence in 596.6002507209778 : Time = 2025-02-28T13:38:39.282838,2025-02-28T13:38:39.282847
test,test ejection will commence in 596.5342617034912 : Time = 2025-02-28T13:38:39.348827,2025-02-28T13:38:39.348835
test,test ejection will commence in 596.4681792259216 : Time = 2025-02-28T13:38:39.414910,2025-02-28T13:38:39.414918
test,test ejection will commence in 596.4032599925995 : Time = 2025-02-28T13:38:39.479829,2025-02-28T13:38:39.479836
test,test ejection will commence in 596.3359618186951 : Time = 2025-02-28T13:38:39.547127,2025-02-28T13:38:39.547136
test,test ejection will commence in 596.2710511684418 : Time = 2025-02-28T13:38:39.612038,2025-02-28T13:38:39.612046
test,test ejection will commence in 596.207277059555 : Time = 2025-02-28T13:38:39.675812,2025-02-28T13:38:39.675821
test,test ejection will commence in 596.1412632465363 : Time = 2025-02-28T13:38:39.741826,2025-02-28T13:38:39.741833
test,test ejection will commence in 596.0762891769409 : Time = 2025-02-28T13:38:39.806800,2025-02-28T13:38:39.806807
test,test ejection will commence in 596.0108885765076 : Time = 2025-02-28T13:38:39.872200,2025-02-28T13:38:39.872207
test,test ejection will commence in 595.9465007781982 : Time = 2025-02-28T13:38:39.936588,2025-02-28T13:38:39.936595
test,test ejection will commence in 595.8815402984619 : Time = 2025-02-28T13:38:40.001549,2025-02-28T13:38:40.001556
test,test ejection will commence in 595.8054568767548 : Time = 2025-02-28T13:38:40.077632,2025-02-28T13:38:40.077640
test,test ejection will commence in 595.7409353256226 : Time = 2025-02-28T13:38:40.142153,2025-02-28T13:38:40.142162
test,test ejection will commence in 595.6770966053009 : Time = 2025-02-28T13:38:40.205992,2025-02-28T13:38:40.206000
test,test ejection will commence in 595.6114549636841 : Time = 2025-02-28T13:38:40.271634,2025-02-28T13:38:40.271643
